tx_id,source_id,target_id,amount,currency,timestamp,channel,reference_no,flagged_anomaly
TX0600,P139,P018,12215,INR,2026-07-03 07:29:00,Bank Transfer,REF00000600,FALSE
TX0601,P122,P348,923,INR,2026-03-18 04:08:00,IMPS,REF00000601,FALSE
TX0602,P007,P194,14849,INR,2026-06-27 23:13:00,IMPS,REF00000602,FALSE
TX0603,P057,P305,21583,INR,2026-03-03 19:16:00,NEFT,REF00000603,FALSE
TX0604,P389,P306,15971,INR,2026-03-05 16:53:00,IMPS,REF00000604,FALSE
TX0605,P166,P175,15748,INR,2026-01-24 08:30:00,Bank Transfer,REF00000605,FALSE
TX0606,P473,P208,9734,INR,2026-07-29 18:48:00,IMPS,REF00000606,FALSE
TX0607,P245,P486,8979,INR,2026-05-13 08:12:00,UPI,REF00000607,FALSE
TX0608,P356,P382,10631,INR,2026-04-26 04:21:00,Bank Transfer,REF00000608,FALSE
TX0609,P232,P183,6322,INR,2026-05-10 09:55:00,IMPS,REF00000609,FALSE
TX0610,P369,P154,10237,INR,2026-07-08 16:10:00,Bank Transfer,REF00000610,FALSE
TX0611,P439,P166,5071,INR,2026-06-02 15:33:00,UPI,REF00000611,FALSE
TX0612,P363,P058,17559,INR,2026-05-14 00:02:00,UPI,REF00000612,FALSE
TX0613,P391,P474,3875,INR,2026-02-10 20:34:00,NEFT,REF00000613,FALSE
TX0614,P377,P222,16108,INR,2026-04-01 21:31:00,Bank Transfer,REF00000614,FALSE
TX0615,P279,P443,11782,INR,2026-01-28 03:34:00,NEFT,REF00000615,FALSE
TX0616,P236,P220,9899,INR,2026-06-03 02:02:00,IMPS,REF00000616,FALSE
TX0617,P019,P333,12567,INR,2026-01-22 22:46:00,IMPS,REF00000617,FALSE
TX0618,P385,P444,17934,INR,2026-01-04 08:47:00,Bank Transfer,REF00000618,FALSE
TX0619,P259,P377,7365,INR,2026-01-25 15:40:00,Bank Transfer,REF00000619,FALSE
TX0620,P133,P223,11104,INR,2026-01-23 00:56:00,Bank Transfer,REF00000620,FALSE
TX0621,P389,P249,10987,INR,2026-07-05 08:58:00,IMPS,REF00000621,FALSE
TX0622,P027,P128,20999,INR,2026-04-19 22:24:00,NEFT,REF00000622,FALSE
TX0623,P193,P104,23049,INR,2026-03-29 18:16:00,Bank Transfer,REF00000623,FALSE
TX0624,P399,P277,19442,INR,2026-02-24 21:05:00,Bank Transfer,REF00000624,FALSE
TX0625,P154,P320,12282,INR,2026-02-20 09:24:00,NEFT,REF00000625,FALSE
TX0626,P394,P165,15313,INR,2026-01-20 12:20:00,NEFT,REF00000626,FALSE
TX0627,P040,P163,11550,INR,2026-06-21 07:22:00,Bank Transfer,REF00000627,FALSE
TX0628,P207,P099,18044,INR,2026-07-18 00:48:00,UPI,REF00000628,FALSE
TX0629,P422,P328,7136,INR,2026-03-02 12:10:00,NEFT,REF00000629,FALSE
TX0630,P347,P379,5262,INR,2026-06-18 22:22:00,UPI,REF00000630,FALSE
TX0631,P194,P057,22293,INR,2026-07-11 06:26:00,IMPS,REF00000631,FALSE
TX0632,P396,P083,23937,INR,2026-07-06 03:21:00,IMPS,REF00000632,FALSE
TX0633,P297,P479,15661,INR,2026-04-02 08:43:00,IMPS,REF00000633,FALSE
TX0634,P214,P371,6393,INR,2026-03-20 11:56:00,IMPS,REF00000634,FALSE
TX0635,P013,P108,22930,INR,2026-07-22 14:51:00,NEFT,REF00000635,FALSE
TX0636,P334,P143,15887,INR,2026-07-23 23:40:00,IMPS,REF00000636,FALSE
TX0637,P386,P446,23275,INR,2026-03-09 12:13:00,IMPS,REF00000637,FALSE
TX0638,P270,P050,19203,INR,2026-03-10 21:20:00,UPI,REF00000638,FALSE
TX0639,P408,P313,5579,INR,2026-03-07 02:50:00,NEFT,REF00000639,FALSE
TX0640,P047,P396,23854,INR,2026-03-05 23:17:00,Bank Transfer,REF00000640,FALSE
TX0641,P072,P262,23346,INR,2026-01-01 08:31:00,IMPS,REF00000641,FALSE
TX0642,P095,P179,8385,INR,2026-07-31 02:04:00,NEFT,REF00000642,FALSE
TX0643,P445,P375,3606,INR,2026-07-02 16:47:00,NEFT,REF00000643,FALSE
TX0644,P141,P175,12560,INR,2026-04-12 06:59:00,UPI,REF00000644,FALSE
TX0645,P432,P277,20584,INR,2026-03-01 18:41:00,NEFT,REF00000645,FALSE
TX0646,P276,P460,17861,INR,2026-03-29 00:43:00,UPI,REF00000646,FALSE
TX0647,P134,P393,617,INR,2026-01-19 15:05:00,Bank Transfer,REF00000647,FALSE
TX0648,P178,P206,7861,INR,2026-01-11 04:34:00,Bank Transfer,REF00000648,FALSE
TX0649,P464,P469,5694,INR,2026-07-03 21:30:00,Bank Transfer,REF00000649,FALSE
TX0650,P221,P244,6751,INR,2026-04-29 19:58:00,NEFT,REF00000650,FALSE
TX0651,P446,P314,797,INR,2026-04-23 06:25:00,IMPS,REF00000651,FALSE
TX0652,P297,P417,18413,INR,2026-05-19 11:08:00,NEFT,REF00000652,FALSE
TX0653,P227,P052,14479,INR,2026-07-03 09:47:00,IMPS,REF00000653,FALSE
TX0654,P335,P072,3527,INR,2026-03-12 21:18:00,Bank Transfer,REF00000654,FALSE
TX0655,P400,P379,12515,INR,2026-01-22 17:30:00,IMPS,REF00000655,FALSE
TX0656,P089,P436,18191,INR,2026-05-29 11:15:00,NEFT,REF00000656,FALSE
TX0657,P198,P150,20983,INR,2026-03-18 13:51:00,NEFT,REF00000657,FALSE
TX0658,P225,P198,2156,INR,2026-07-10 17:29:00,Bank Transfer,REF00000658,FALSE
TX0659,P108,P011,19394,INR,2026-03-03 21:28:00,NEFT,REF00000659,FALSE
TX0660,P279,P225,6302,INR,2026-07-09 13:38:00,NEFT,REF00000660,FALSE
TX0661,P203,P240,22270,INR,2026-03-19 17:18:00,IMPS,REF00000661,FALSE
TX0662,P108,P040,13496,INR,2026-03-15 16:13:00,Bank Transfer,REF00000662,FALSE
TX0663,P009,P437,18657,INR,2026-04-17 20:45:00,IMPS,REF00000663,FALSE
TX0664,P022,P053,15871,INR,2026-02-27 09:58:00,IMPS,REF00000664,FALSE
TX0665,P496,P457,5488,INR,2026-07-07 04:42:00,UPI,REF00000665,FALSE
TX0666,P121,P484,7298,INR,2026-05-28 12:54:00,NEFT,REF00000666,FALSE
TX0667,P312,P026,17394,INR,2026-04-14 09:28:00,IMPS,REF00000667,FALSE
TX0668,P145,P293,3145,INR,2026-02-02 21:05:00,IMPS,REF00000668,FALSE
TX0669,P414,P123,8827,INR,2026-03-23 00:50:00,UPI,REF00000669,FALSE
TX0670,P118,P483,3613,INR,2026-01-23 05:34:00,UPI,REF00000670,FALSE
TX0671,P199,P211,8196,INR,2026-05-17 15:49:00,IMPS,REF00000671,FALSE
TX0672,P092,P385,5208,INR,2026-07-10 20:11:00,NEFT,REF00000672,FALSE
TX0673,P186,P429,10925,INR,2026-04-22 10:06:00,UPI,REF00000673,FALSE
TX0674,P149,P385,587,INR,2026-07-14 05:06:00,NEFT,REF00000674,FALSE
TX0675,P233,P316,12898,INR,2026-02-25 10:29:00,Bank Transfer,REF00000675,FALSE
TX0676,P459,P295,12034,INR,2026-01-28 15:41:00,UPI,REF00000676,FALSE
TX0677,P325,P001,17259,INR,2026-04-24 16:02:00,IMPS,REF00000677,FALSE
TX0678,P041,P019,13038,INR,2026-05-31 22:35:00,UPI,REF00000678,FALSE
TX0679,P379,P338,2470,INR,2026-03-08 12:04:00,IMPS,REF00000679,FALSE
TX0680,P457,P004,10205,INR,2026-06-02 11:52:00,UPI,REF00000680,FALSE
TX0681,P327,P054,14989,INR,2026-04-06 08:03:00,NEFT,REF00000681,FALSE
TX0682,P103,P262,21281,INR,2026-08-16 06:51:00,UPI,REF00000682,FALSE
TX0683,P466,P422,24062,INR,2026-05-19 06:10:00,Bank Transfer,REF00000683,FALSE
TX0684,P462,P160,9591,INR,2026-01-27 10:18:00,UPI,REF00000684,FALSE
TX0685,P214,P200,21028,INR,2026-06-28 23:43:00,NEFT,REF00000685,FALSE
TX0686,P164,P241,7736,INR,2026-02-23 16:53:00,UPI,REF00000686,FALSE
TX0687,P221,P179,2334,INR,2026-03-06 16:45:00,NEFT,REF00000687,FALSE
TX0688,P079,P460,7429,INR,2026-07-11 02:03:00,Bank Transfer,REF00000688,FALSE
TX0689,P178,P137,24831,INR,2026-04-03 13:37:00,UPI,REF00000689,FALSE
TX0690,P236,P040,2717,INR,2026-01-06 13:47:00,IMPS,REF00000690,FALSE
TX0691,P388,P088,20702,INR,2026-07-07 19:12:00,NEFT,REF00000691,FALSE
TX0692,P013,P087,8491,INR,2026-01-10 07:07:00,NEFT,REF00000692,FALSE
TX0693,P328,P477,1497,INR,2026-06-04 23:22:00,IMPS,REF00000693,FALSE
TX0694,P228,P049,8776,INR,2026-07-16 22:21:00,NEFT,REF00000694,FALSE
TX0695,P120,P477,7786,INR,2026-03-14 12:38:00,UPI,REF00000695,FALSE
TX0696,P256,P392,3140,INR,2026-04-03 17:48:00,IMPS,REF00000696,FALSE
TX0697,P295,P390,10880,INR,2026-05-10 22:02:00,NEFT,REF00000697,FALSE
TX0698,P377,P415,2662,INR,2026-03-04 03:38:00,Bank Transfer,REF00000698,FALSE
TX0699,P150,P386,19472,INR,2026-03-06 17:24:00,Bank Transfer,REF00000699,FALSE
TX0700,P003,P421,6395,INR,2026-07-04 19:52:00,UPI,REF00000700,FALSE
TX0701,P183,P403,21916,INR,2026-03-07 21:34:00,UPI,REF00000701,FALSE
TX0702,P261,P301,22784,INR,2026-05-09 23:10:00,Bank Transfer,REF00000702,FALSE
TX0703,P057,P433,14933,INR,2026-05-23 21:30:00,UPI,REF00000703,FALSE
TX0704,P062,P498,5674,INR,2026-06-01 20:17:00,IMPS,REF00000704,FALSE
TX0705,P086,P172,1990,INR,2026-04-30 06:41:00,UPI,REF00000705,FALSE
TX0706,P245,P378,7970,INR,2026-02-19 11:15:00,NEFT,REF00000706,FALSE
TX0707,P384,P471,20165,INR,2026-01-24 01:36:00,Bank Transfer,REF00000707,FALSE
TX0708,P455,P308,10177,INR,2026-03-28 21:00:00,UPI,REF00000708,FALSE
TX0709,P127,P419,23044,INR,2026-03-03 10:41:00,NEFT,REF00000709,FALSE
TX0710,P024,P380,6017,INR,2026-06-27 01:44:00,NEFT,REF00000710,FALSE
TX0711,P308,P204,5479,INR,2026-03-29 06:36:00,Bank Transfer,REF00000711,FALSE
TX0712,P259,P492,9731,INR,2026-04-18 15:45:00,UPI,REF00000712,FALSE
TX0713,P389,P468,22755,INR,2026-03-26 10:58:00,IMPS,REF00000713,FALSE
TX0714,P329,P202,12125,INR,2026-04-04 12:44:00,Bank Transfer,REF00000714,FALSE
TX0715,P306,P300,19894,INR,2026-04-07 20:29:00,Bank Transfer,REF00000715,FALSE
TX0716,P432,P375,18920,INR,2026-05-10 17:56:00,UPI,REF00000716,FALSE
TX0717,P098,P116,1361,INR,2026-07-10 07:44:00,IMPS,REF00000717,FALSE
TX0718,P328,P131,3646,INR,2026-04-15 16:03:00,IMPS,REF00000718,FALSE
TX0719,P336,P126,4695,INR,2026-08-04 02:20:00,UPI,REF00000719,FALSE
TX0720,P264,P164,1166,INR,2026-05-02 03:10:00,UPI,REF00000720,FALSE
TX0721,P387,P425,9425,INR,2026-07-06 02:33:00,IMPS,REF00000721,FALSE
TX0722,P339,P055,11463,INR,2026-08-01 19:53:00,UPI,REF00000722,FALSE
TX0723,P429,P162,4363,INR,2026-07-22 19:57:00,Bank Transfer,REF00000723,FALSE
TX0724,P467,P109,15790,INR,2026-06-27 18:11:00,Bank Transfer,REF00000724,FALSE
TX0725,P054,P031,20629,INR,2026-01-19 22:15:00,IMPS,REF00000725,FALSE
TX0726,P130,P148,8926,INR,2026-06-21 07:28:00,Bank Transfer,REF00000726,FALSE
TX0727,P291,P055,23169,INR,2026-01-27 02:43:00,IMPS,REF00000727,FALSE
TX0728,P064,P249,8738,INR,2026-01-04 14:22:00,UPI,REF00000728,FALSE
TX0729,P103,P364,8895,INR,2026-05-10 19:32:00,IMPS,REF00000729,FALSE
TX0730,P271,P348,17019,INR,2026-04-11 20:49:00,IMPS,REF00000730,FALSE
TX0731,P169,P346,16450,INR,2026-03-17 18:28:00,IMPS,REF00000731,FALSE
TX0732,P151,P400,9613,INR,2026-08-07 01:03:00,IMPS,REF00000732,FALSE
TX0733,P208,P194,660,INR,2026-06-11 02:28:00,Bank Transfer,REF00000733,FALSE
TX0734,P113,P202,12900,INR,2026-01-22 03:15:00,NEFT,REF00000734,FALSE
TX0735,P436,P452,15899,INR,2026-04-06 20:53:00,UPI,REF00000735,FALSE
TX0736,P076,P004,18795,INR,2026-02-08 10:57:00,UPI,REF00000736,FALSE
TX0737,P099,P224,17433,INR,2026-08-05 08:18:00,Bank Transfer,REF00000737,FALSE
TX0738,P257,P328,5541,INR,2026-05-10 11:11:00,Bank Transfer,REF00000738,FALSE
TX0739,P405,P274,22729,INR,2026-08-02 05:18:00,NEFT,REF00000739,FALSE
TX0740,P003,P157,7576,INR,2026-07-31 11:40:00,Bank Transfer,REF00000740,FALSE
TX0741,P397,P187,4332,INR,2026-05-27 10:04:00,UPI,REF00000741,FALSE
TX0742,P071,P203,20413,INR,2026-04-30 15:25:00,IMPS,REF00000742,FALSE
TX0743,P499,P226,12737,INR,2026-02-18 04:55:00,IMPS,REF00000743,FALSE
TX0744,P215,P288,9991,INR,2026-07-23 11:54:00,UPI,REF00000744,FALSE
TX0745,P112,P342,24766,INR,2026-02-05 21:59:00,IMPS,REF00000745,FALSE
TX0746,P101,P205,15897,INR,2026-07-10 12:08:00,UPI,REF00000746,FALSE
TX0747,P236,P162,5397,INR,2026-04-06 06:06:00,UPI,REF00000747,FALSE
TX0748,P128,P174,8498,INR,2026-06-27 11:42:00,IMPS,REF00000748,FALSE
TX0749,P454,P138,5635,INR,2026-08-11 00:38:00,Bank Transfer,REF00000749,FALSE
TX0750,P388,P314,7715,INR,2026-01-05 03:49:00,Bank Transfer,REF00000750,FALSE
TX0751,P490,P320,12227,INR,2026-03-29 12:01:00,NEFT,REF00000751,FALSE
TX0752,P070,P380,23378,INR,2026-05-25 14:11:00,UPI,REF00000752,FALSE
TX0753,P268,P335,18106,INR,2026-05-06 20:59:00,Bank Transfer,REF00000753,FALSE
TX0754,P093,P308,18812,INR,2026-06-20 09:20:00,Bank Transfer,REF00000754,FALSE
TX0755,P149,P361,1489,INR,2026-02-03 20:34:00,UPI,REF00000755,FALSE
TX0756,P131,P318,20239,INR,2026-06-27 23:30:00,NEFT,REF00000756,FALSE
TX0757,P234,P169,9423,INR,2026-06-28 04:49:00,Bank Transfer,REF00000757,FALSE
TX0758,P345,P446,21936,INR,2026-06-13 16:02:00,IMPS,REF00000758,FALSE
TX0759,P019,P142,19782,INR,2026-08-13 06:19:00,UPI,REF00000759,FALSE
TX0760,P295,P214,15534,INR,2026-07-14 10:14:00,UPI,REF00000760,FALSE
TX0761,P309,P159,12447,INR,2026-05-22 18:16:00,NEFT,REF00000761,FALSE
TX0762,P295,P246,15269,INR,2026-03-26 20:06:00,IMPS,REF00000762,FALSE
TX0763,P049,P400,1526,INR,2026-03-15 00:36:00,NEFT,REF00000763,FALSE
TX0764,P011,P176,15905,INR,2026-03-16 20:30:00,IMPS,REF00000764,FALSE
TX0765,P278,P463,24397,INR,2026-07-31 08:59:00,UPI,REF00000765,FALSE
TX0766,P473,P027,17502,INR,2026-01-08 08:19:00,NEFT,REF00000766,FALSE
TX0767,P415,P057,23626,INR,2026-06-30 22:05:00,NEFT,REF00000767,FALSE
TX0768,P220,P320,21442,INR,2026-04-12 04:26:00,Bank Transfer,REF00000768,FALSE
TX0769,P017,P243,23877,INR,2026-02-28 19:37:00,UPI,REF00000769,FALSE
TX0770,P460,P351,16977,INR,2026-07-04 07:40:00,IMPS,REF00000770,FALSE
TX0771,P339,P233,2739,INR,2026-06-04 11:58:00,UPI,REF00000771,FALSE
TX0772,P199,P164,17090,INR,2026-06-18 10:12:00,Bank Transfer,REF00000772,FALSE
TX0773,P119,P211,8601,INR,2026-04-23 05:07:00,UPI,REF00000773,FALSE
TX0774,P061,P017,9140,INR,2026-07-15 21:21:00,NEFT,REF00000774,FALSE
TX0775,P226,P285,23892,INR,2026-06-02 18:20:00,IMPS,REF00000775,FALSE
TX0776,P478,P468,4116,INR,2026-02-22 22:24:00,IMPS,REF00000776,FALSE
TX0777,P168,P415,16132,INR,2026-02-28 04:28:00,UPI,REF00000777,FALSE
TX0778,P284,P497,5204,INR,2026-08-02 15:56:00,UPI,REF00000778,FALSE
TX0779,P086,P435,16574,INR,2026-07-24 16:41:00,NEFT,REF00000779,FALSE
TX0780,P467,P333,5893,INR,2026-04-05 00:39:00,UPI,REF00000780,FALSE
TX0781,P320,P451,13749,INR,2026-01-10 09:43:00,NEFT,REF00000781,FALSE
TX0782,P052,P369,23296,INR,2026-05-07 14:01:00,NEFT,REF00000782,FALSE
TX0783,P449,P189,6834,INR,2026-06-19 08:58:00,Bank Transfer,REF00000783,FALSE
TX0784,P032,P362,9612,INR,2026-03-20 02:22:00,IMPS,REF00000784,FALSE
TX0785,P461,P214,7158,INR,2026-02-15 03:20:00,NEFT,REF00000785,FALSE
TX0786,P189,P290,13723,INR,2026-06-29 20:48:00,UPI,REF00000786,FALSE
TX0787,P253,P421,4538,INR,2026-06-08 10:53:00,NEFT,REF00000787,FALSE
TX0788,P131,P281,23764,INR,2026-02-04 18:18:00,NEFT,REF00000788,FALSE
TX0789,P384,P157,574,INR,2026-01-02 17:45:00,UPI,REF00000789,FALSE
TX0790,P383,P376,9404,INR,2026-01-14 04:24:00,IMPS,REF00000790,FALSE
TX0791,P190,P211,1979,INR,2026-02-24 05:57:00,Bank Transfer,REF00000791,FALSE
TX0792,P397,P442,4531,INR,2026-01-19 12:54:00,IMPS,REF00000792,FALSE
TX0793,P160,P497,1822,INR,2026-06-11 20:23:00,IMPS,REF00000793,FALSE
TX0794,P082,P300,13971,INR,2026-07-10 19:15:00,Bank Transfer,REF00000794,FALSE
TX0795,P091,P376,18909,INR,2026-07-03 05:55:00,NEFT,REF00000795,FALSE
TX0796,P384,P406,10510,INR,2026-02-26 00:31:00,IMPS,REF00000796,FALSE
TX0797,P474,P106,24834,INR,2026-04-08 08:23:00,NEFT,REF00000797,FALSE
TX0798,P302,P365,16406,INR,2026-07-29 14:44:00,Bank Transfer,REF00000798,FALSE
TX0799,P459,P443,12782,INR,2026-02-11 20:04:00,IMPS,REF00000799,FALSE
TX0800,P354,P100,13969,INR,2026-05-29 11:58:00,NEFT,REF00000800,FALSE
TX0801,P142,P229,24511,INR,2026-05-14 08:07:00,IMPS,REF00000801,FALSE
TX0802,P429,P287,23511,INR,2026-03-30 14:45:00,IMPS,REF00000802,FALSE
TX0803,P466,P035,2460,INR,2026-04-28 11:02:00,Bank Transfer,REF00000803,FALSE
TX0804,P499,P301,24907,INR,2026-02-22 00:27:00,NEFT,REF00000804,FALSE
TX0805,P332,P366,19836,INR,2026-01-21 01:51:00,IMPS,REF00000805,FALSE
TX0806,P355,P413,16738,INR,2026-06-17 07:57:00,UPI,REF00000806,FALSE
TX0807,P286,P166,6891,INR,2026-05-27 02:37:00,UPI,REF00000807,FALSE
TX0808,P394,P326,4000,INR,2026-06-23 02:40:00,NEFT,REF00000808,FALSE
TX0809,P476,P115,23458,INR,2026-01-08 06:56:00,NEFT,REF00000809,FALSE
TX0810,P032,P494,5670,INR,2026-05-08 12:02:00,IMPS,REF00000810,FALSE
TX0811,P489,P407,2429,INR,2026-01-18 00:25:00,NEFT,REF00000811,FALSE
TX0812,P062,P103,3763,INR,2026-05-29 21:58:00,IMPS,REF00000812,FALSE
TX0813,P434,P254,15732,INR,2026-05-09 04:53:00,Bank Transfer,REF00000813,FALSE
TX0814,P246,P398,519,INR,2026-06-09 09:43:00,UPI,REF00000814,FALSE
TX0815,P080,P452,15176,INR,2026-07-29 14:08:00,IMPS,REF00000815,FALSE
TX0816,P053,P225,14589,INR,2026-03-19 13:08:00,NEFT,REF00000816,FALSE
TX0817,P005,P211,10187,INR,2026-03-06 23:18:00,IMPS,REF00000817,FALSE
TX0818,P081,P292,24115,INR,2026-08-10 04:19:00,UPI,REF00000818,FALSE
TX0819,P353,P151,7402,INR,2026-07-06 07:29:00,UPI,REF00000819,FALSE
TX0820,P250,P466,24069,INR,2026-05-29 06:11:00,IMPS,REF00000820,FALSE
TX0821,P204,P070,6003,INR,2026-06-09 14:49:00,UPI,REF00000821,FALSE
TX0822,P074,P378,11894,INR,2026-04-24 14:23:00,Bank Transfer,REF00000822,FALSE
TX0823,P487,P037,13484,INR,2026-03-26 12:25:00,UPI,REF00000823,FALSE
TX0824,P164,P262,10624,INR,2026-06-03 06:49:00,NEFT,REF00000824,FALSE
TX0825,P454,P248,4632,INR,2026-05-03 03:19:00,IMPS,REF00000825,FALSE
TX0826,P028,P423,9765,INR,2026-05-20 19:00:00,IMPS,REF00000826,FALSE
TX0827,P457,P263,5663,INR,2026-01-17 07:29:00,Bank Transfer,REF00000827,FALSE
TX0828,P224,P318,1202,INR,2026-05-23 06:41:00,UPI,REF00000828,FALSE
TX0829,P164,P364,23533,INR,2026-05-08 18:23:00,UPI,REF00000829,FALSE
TX0830,P340,P417,6554,INR,2026-05-24 00:57:00,UPI,REF00000830,FALSE
TX0831,P122,P132,1467,INR,2026-08-16 03:07:00,IMPS,REF00000831,FALSE
TX0832,P116,P048,4925,INR,2026-02-26 08:02:00,UPI,REF00000832,FALSE
TX0833,P418,P417,23837,INR,2026-06-07 06:31:00,IMPS,REF00000833,FALSE
TX0834,P225,P223,13802,INR,2026-04-28 14:10:00,NEFT,REF00000834,FALSE
TX0835,P336,P003,11127,INR,2026-03-27 07:26:00,Bank Transfer,REF00000835,FALSE
TX0836,P143,P081,21052,INR,2026-02-11 11:26:00,IMPS,REF00000836,FALSE
TX0837,P290,P143,7750,INR,2026-05-02 22:45:00,Bank Transfer,REF00000837,FALSE
TX0838,P360,P086,16902,INR,2026-06-08 03:17:00,UPI,REF00000838,FALSE
TX0839,P239,P282,22308,INR,2026-01-05 09:05:00,NEFT,REF00000839,FALSE
TX0840,P284,P456,2721,INR,2026-03-29 07:03:00,UPI,REF00000840,FALSE
TX0841,P489,P171,15346,INR,2026-03-23 16:24:00,Bank Transfer,REF00000841,FALSE
TX0842,P060,P115,12891,INR,2026-06-11 12:04:00,IMPS,REF00000842,FALSE
TX0843,P152,P183,11387,INR,2026-05-16 13:07:00,Bank Transfer,REF00000843,FALSE
TX0844,P210,P057,10831,INR,2026-02-13 09:05:00,UPI,REF00000844,FALSE
TX0845,P226,P006,24586,INR,2026-05-07 14:57:00,NEFT,REF00000845,FALSE
TX0846,P255,P005,12433,INR,2026-02-26 22:59:00,NEFT,REF00000846,FALSE
TX0847,P019,P288,13557,INR,2026-07-13 13:12:00,IMPS,REF00000847,FALSE
TX0848,P456,P409,9246,INR,2026-04-16 07:53:00,UPI,REF00000848,FALSE
TX0849,P065,P396,6757,INR,2026-05-06 03:03:00,IMPS,REF00000849,FALSE
TX0850,P336,P089,10919,INR,2026-07-24 08:51:00,IMPS,REF00000850,FALSE
TX0851,P306,P078,13579,INR,2026-03-31 18:01:00,NEFT,REF00000851,FALSE
TX0852,P221,P013,1646,INR,2026-05-20 09:37:00,Bank Transfer,REF00000852,FALSE
TX0853,P172,P341,11832,INR,2026-01-23 21:42:00,NEFT,REF00000853,FALSE
TX0854,P045,P248,19747,INR,2026-06-12 15:38:00,NEFT,REF00000854,FALSE
TX0855,P039,P444,19670,INR,2026-03-15 02:14:00,IMPS,REF00000855,FALSE
TX0856,P450,P267,8707,INR,2026-08-03 01:41:00,NEFT,REF00000856,FALSE
TX0857,P112,P035,6157,INR,2026-06-15 10:06:00,Bank Transfer,REF00000857,FALSE
TX0858,P137,P392,8730,INR,2026-05-02 16:33:00,UPI,REF00000858,FALSE
TX0859,P343,P034,20960,INR,2026-06-29 07:38:00,IMPS,REF00000859,FALSE
TX0860,P353,P082,4169,INR,2026-03-13 20:33:00,NEFT,REF00000860,FALSE
TX0861,P214,P391,3422,INR,2026-05-25 10:30:00,NEFT,REF00000861,FALSE
TX0862,P350,P193,3021,INR,2026-04-27 10:50:00,Bank Transfer,REF00000862,FALSE
TX0863,P481,P359,14640,INR,2026-05-03 02:39:00,Bank Transfer,REF00000863,FALSE
TX0864,P078,P416,5124,INR,2026-02-16 10:10:00,NEFT,REF00000864,FALSE
TX0865,P463,P450,15234,INR,2026-01-15 05:53:00,UPI,REF00000865,FALSE
TX0866,P002,P055,9339,INR,2026-07-12 05:57:00,UPI,REF00000866,FALSE
TX0867,P086,P299,24110,INR,2026-06-11 04:37:00,UPI,REF00000867,FALSE
TX0868,P316,P286,18038,INR,2026-04-10 04:52:00,UPI,REF00000868,FALSE
TX0869,P397,P431,18704,INR,2026-08-07 20:24:00,NEFT,REF00000869,FALSE
TX0870,P127,P230,10397,INR,2026-07-21 15:12:00,UPI,REF00000870,FALSE
TX0871,P415,P070,13667,INR,2026-07-07 14:59:00,UPI,REF00000871,FALSE
TX0872,P250,P387,20209,INR,2026-04-01 22:15:00,UPI,REF00000872,FALSE
TX0873,P373,P008,17578,INR,2026-01-07 14:18:00,NEFT,REF00000873,FALSE
TX0874,P264,P278,19923,INR,2026-08-10 09:00:00,UPI,REF00000874,FALSE
TX0875,P169,P437,21942,INR,2026-07-04 21:49:00,UPI,REF00000875,FALSE
TX0876,P280,P062,9274,INR,2026-01-06 20:29:00,Bank Transfer,REF00000876,FALSE
TX0877,P111,P145,23843,INR,2026-01-10 03:52:00,NEFT,REF00000877,FALSE
TX0878,P018,P284,24783,INR,2026-02-10 21:20:00,UPI,REF00000878,FALSE
TX0879,P174,P193,23771,INR,2026-03-22 14:14:00,NEFT,REF00000879,FALSE
TX0880,P491,P329,17480,INR,2026-06-07 07:53:00,UPI,REF00000880,FALSE
TX0881,P325,P095,3962,INR,2026-03-27 21:26:00,UPI,REF00000881,FALSE
TX0882,P050,P211,23491,INR,2026-06-01 00:56:00,NEFT,REF00000882,FALSE
TX0883,P215,P012,4992,INR,2026-01-28 08:06:00,Bank Transfer,REF00000883,FALSE
TX0884,P468,P490,10022,INR,2026-06-06 14:50:00,IMPS,REF00000884,FALSE
TX0885,P425,P217,8963,INR,2026-02-22 11:55:00,UPI,REF00000885,FALSE
TX0886,P077,P362,22959,INR,2026-05-07 05:39:00,Bank Transfer,REF00000886,FALSE
TX0887,P204,P398,5700,INR,2026-01-19 18:39:00,IMPS,REF00000887,FALSE
TX0888,P419,P415,9264,INR,2026-08-15 10:11:00,NEFT,REF00000888,FALSE
TX0889,P300,P462,23117,INR,2026-04-27 21:13:00,UPI,REF00000889,FALSE
TX0890,P434,P089,13239,INR,2026-01-02 15:19:00,Bank Transfer,REF00000890,FALSE
TX0891,P001,P126,7843,INR,2026-01-29 18:37:00,NEFT,REF00000891,FALSE
TX0892,P382,P222,12605,INR,2026-06-01 22:00:00,NEFT,REF00000892,FALSE
TX0893,P254,P367,4431,INR,2026-06-02 18:15:00,IMPS,REF00000893,FALSE
TX0894,P182,P252,17286,INR,2026-02-05 03:40:00,Bank Transfer,REF00000894,FALSE
TX0895,P012,P147,19331,INR,2026-08-16 01:17:00,NEFT,REF00000895,FALSE
TX0896,P435,P030,10435,INR,2026-03-27 14:31:00,IMPS,REF00000896,FALSE
TX0897,P149,P333,3790,INR,2026-05-25 21:12:00,NEFT,REF00000897,FALSE
TX0898,P181,P021,17813,INR,2026-05-21 09:35:00,Bank Transfer,REF00000898,FALSE
TX0899,P449,P371,23648,INR,2026-07-25 04:16:00,NEFT,REF00000899,FALSE
TX0900,P098,P407,4765,INR,2026-02-16 06:25:00,Bank Transfer,REF00000900,FALSE
